feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
0.14986140139184376,-2.0138968531160613,0.007556760364830131,-0.7314532544564256,0.7261383229882892,1.0055780493808086,-0.3051750384572885,4
-0.8666749594242456,-1.9016805338884835,0.20070661389783845,0.5657437769514763,2.0361411892969326,0.4802817680709564,-0.2851363720483792,4
0.4401507522810713,-1.4285488661451704,0.9570679138487443,1.4716456995860638,-0.34373643925875996,0.258220503720352,0.7537103415325189,2
-0.10061973562977558,-0.7750056796765245,0.5102145425975098,-0.474427417172502,1.415310251654863,0.23270962317396424,-0.9050172006293259,4
0.7622983078648298,-0.4331370539039337,0.006228887634035224,0.689964093082108,-0.9198709049770476,0.7335761032221186,0.16125229242336983,2
-1.3541755767437234,0.2068362908467435,-1.1928963317576353,-0.13910187116034967,-0.8403775491912555,0.2290875067948191,0.8401969664019001,2
0.5748120532914034,1.986906325291958,0.2880510102171539,-1.0662272074246906,0.02396492553690615,-0.366807894489289,1.6395486524160545,2
0.09918092874239955,1.4532101521412122,0.18270863855764294,-0.48308098888128304,1.1505490440962063,0.35080950369364916,-2.0768477768711464,3
-0.18055707179858127,-0.31098229945352335,0.21352864772844082,-0.6413738584468215,-0.8054228201382245,-1.1958829570447087,1.0027096307469792,4
-0.011883296547885494,-0.7481767603889125,0.29094266768649546,-0.4525242614826105,1.4047177703558449,0.7732708162663985,0.1667584251742923,0
1.5573429306516557,-1.0026279400885851,1.498400595560688,0.20133152947446156,1.3702108148343106,1.5367418004119586,0.8618221690456999,2
-1.3785182042420492,-0.447814295011163,-1.4645229086903593,-0.28818337928160326,-0.8621404790605259,0.38818772993449424,-0.5124986087260256,1
0.5166302261814407,-0.17984805114175598,-0.17641867108023465,-0.17683605855882228,0.11616947819127546,0.7259415524893662,-1.1814118026664246,0
-0.8836789916107693,-1.2874986763782357,-0.1076115395832966,0.37612348516815614,-0.3181846751987143,0.06578190744111719,0.5258217645914294,3
1.7050291186953566,0.9969103925224863,0.9977719655081607,-0.1634110064884085,1.377389148381325,-0.35443162871470824,0.006096553448839908,2
0.47225642302263876,1.1733086605136895,0.09520195416966912,-1.1132401673235486,0.1334025510091394,-0.5607075136018659,1.7915151724927811,0
-1.0423850791278688,-0.4660863770183927,-0.1898574683099521,2.286700868505485,0.5635346610555755,-0.051910253299321335,-0.491221908129397,4
1.9434751108809372,-0.1330407918879323,1.041389590508812,0.626938263736225,1.3900647353847109,0.46324002949596643,-0.8337433791123336,0
0.37562021375335464,-0.045080542939152854,0.6392190727245879,-0.8546709067147372,0.6098880593162734,1.1031024403541219,-0.9205007243609667,4
-1.3927049841947137,1.179668632810514,-0.9525115117499379,-0.5190872333559996,-1.1681968409327697,-2.4477193428502817,1.1478171930031895,4
0.9563797173460526,-0.20757208182267362,2.147416803909202,-0.39409910417779087,-0.9936136850816049,1.3426567833160818,1.3713756749776222,4
1.3066147921622533,-1.2158168958245479,-0.7275686682792399,2.3601082108845644,0.4199264996209802,0.9253568217753948,1.5143002014888778,4
0.8545462967587392,0.19327441483688404,1.115857359283814,-0.6157618370202735,-0.03384761051214297,0.6682738912228814,0.1781955794331152,4
-0.0026760902097447145,0.21161290533827562,-0.0016747263407557555,-1.0859586210257466,-0.21560522786355846,0.9855365919901938,0.7104312143200061,0
0.4231876114807837,1.0747635586573772,0.05252729457549146,-0.29727008575098074,-1.4906951616026192,-2.6651760475972095,-0.8818347129101126,4
1.1253227462707305,0.03302937761275524,1.4360390067015139,-0.472216581661797,0.5668769132650038,0.6873059971020223,-1.7506025074308442,2
1.0302519673047692,1.218175295903975,0.7388322769020205,0.27590777853340626,-1.6589140569153737,1.2559205911769467,-0.0099484206492009,4
0.5137344111414515,0.45142465269821763,0.4803277082690011,-0.24893796700825074,0.39292305837816505,-1.5770413529701095,-0.5346237572740533,2
1.2973746158256816,2.287723897440444,2.0376937588669324,1.5724336289043417,-1.4764902240207771,0.21237961030102065,-1.452873565608273,4
1.0169434448909958,-0.5291495743829691,0.4823601466054861,3.135510864206626,-0.2986478548549978,-0.45183304205490976,-1.6734523197032283,0
-1.3621707685074782,-1.1465193010091919,-0.7295915761382681,-0.7779884874631325,-0.718196490121364,-0.5050512059664468,0.2417907692323107,4
1.0643820417023933,-1.51293885009003,0.5218821639386131,-0.6359557283284994,1.4189574821992146,0.23430646942276084,-0.5740198442621484,3
-1.795723005685094,1.3184834378547228,-1.4217192744038327,-0.47450065693985777,1.0406856609259447,-0.32925703070100104,-0.6577974640753307,0
0.9289942409194535,-1.2769674684922905,0.504970892958642,0.34321190733345025,1.8805077074626888,0.29775918649820987,1.041825053009193,0
0.012615358965826844,0.0557108426588655,0.04037688774326891,-0.13224359368343594,0.6620472349519166,-0.8966635363042355,-0.45351066568975684,2
-0.7918673616610649,1.0340071332424392,-1.293533623705466,-0.7633622881468495,-0.1354278049666971,0.9543272030878401,0.5661278264544714,4
1.3019640961575625,0.8363129917673368,1.5752362369434922,-0.5391708582655252,0.7156921837898947,-0.10812319049436186,1.1384816556505681,1
0.028010015715815847,-1.4177573442815141,-0.07315066399255118,0.7463340790632633,0.2803632973031389,0.8845504320349642,0.49000457137026177,2
-0.8028888563696158,-1.1611260106459262,-1.1832798112982474,-0.27458260460143175,0.06379613143242971,1.0711084842460823,-0.002060454392489008,3
0.42131274648835537,0.16941612995704952,0.783966869267181,-0.21963798228142722,0.9553722663218874,0.7179541617427703,1.8857561880108,0
-0.9447913515366013,1.5032304463903021,-0.4427143826258717,-0.8365562981164375,1.475669875761169,-0.8523279993434533,0.8813347479732099,0
-1.1097081746666158,0.652278631191128,-0.67917343642633,0.2593016766781855,-0.49884156085351133,1.3740000924821532,-1.7630793319932858,4
1.7230755877947015,-1.373253695632848,-0.13462231834082,2.561691547950527,0.6298408666314885,0.9234290310522835,0.3383137120818353,3
0.03172689002743271,1.337494978808943,-1.0078019870512762,0.042200933976562285,-0.17588186398960406,0.03231291506182053,-0.6729446617030164,0
-0.8000765207761944,-1.1136586573276173,0.5259123885731524,0.5415291968469855,0.8536962764650724,-0.5673564865862447,0.783622635719499,3
-0.8904629430659476,-0.02354990438694836,-0.3885720184594408,-1.1651323770701745,-1.5945926967839499,0.7998064103571383,0.71952380558202,1
-1.571573330176979,1.912828337235756,-1.8927989389196216,-0.24502507299239018,-0.39525853108153247,0.810312660222695,-1.4317244139017,2
-0.07366158818058781,0.04124080656231359,0.3979609215644059,0.03512773006050069,0.6410112539437219,0.03908239779504451,0.29035898230950363,0
0.5484649590154427,-0.6517942594427256,0.7044272691837772,-0.7864464125420113,-1.0020940673361456,0.40902898921008685,0.3052863912443486,0
-1.0504658459441987,-2.1074239654154505,-1.0015644514249578,-0.44026777665555766,-1.4179896040757212,1.8514963997049645,-1.5448734788770533,3
1.2763165406797143,-1.0790806837153377,1.1192256777933254,-0.6832309871930724,0.758200994086402,0.3099442495508029,0.2763007073131632,2
0.39638148368806986,-0.005633468315763283,0.5266666367549325,-0.035667403788960966,-1.0414452094641622,-0.19425484572525786,-2.2140468140030825,3
-0.12345221744548626,-1.3729321807228212,0.4682614461370113,-0.9520632624055905,0.06863824385057987,-0.39301822682447074,0.3071977563798786,1
-0.587722033008455,-0.16145519037933392,-1.2108584117468342,0.3972652875806893,0.1505632877809677,0.28216142620752865,1.5178414006832577,2
-0.49813133289468786,0.46747576865456303,-0.6394415163162684,0.13062021721819642,-1.5654868068686667,-0.03718391576862478,-2.111032478328885,3
0.5380904128030188,-0.5021463238725085,-0.21369846213823995,-0.8283048020639321,1.4409826193703579,-0.4962994807057081,0.3063956963490587,4
1.031988881855156,-1.185831771410866,-0.37512140532589355,-1.6232429334567882,1.14092640505591,0.2197406903060439,-0.37174712714945835,4
-0.7192439515238871,1.562087369343901,-1.1394791016045127,-0.26603402880855037,-0.7467674298565233,-3.257120521580455,-0.6718279413794807,2
1.3521050041085412,1.0425309678554058,1.11446872663753,-0.6100816833371174,0.2505911601357847,0.08371888480080915,1.2984254167966713,2
1.3586132748000557,0.7015107577738523,1.3261509844957513,-0.12324108304932188,-1.041882191280037,0.5106748771757913,1.9407858528663329,2
-0.7757166121498443,1.3415099221148505,-0.11252206685782155,-0.968036117262773,1.9206345634899842,-0.5101433457253094,0.5695883306529531,3
-1.5814024206889679,-1.7666181394597833,-0.26733580727922,-0.149786487292489,0.13835272079058214,-0.020401183392173228,0.826266216394378,3
-1.6179261541677212,-1.1041869269365403,-1.0301362478964433,-0.198100127157711,-0.30115719228028665,1.0274613631203444,0.7202997520205442,2
0.37251061711844424,-0.013117420192957816,0.604780748425498,0.5374892183457168,1.1040106379377232,-0.6679925025544364,0.5572275820270594,0
-0.5665556257229986,0.17511186984783558,-0.5528181235075001,0.10307875805358417,0.33286549590575065,-1.2922425014103098,-0.5964668608107974,2
-0.5657785113561455,0.4611454145781492,0.11019509815215145,0.16319662185896722,-0.6385557927630248,-0.4049926367313305,-0.8419347573557389,2
-1.1300453125491001,-0.9978618788565183,-0.47306871199494893,-0.7403607893125955,0.8089940516971407,-2.425026509882718,-1.2110104221833207,3
1.3572664238799141,-0.028727683013485075,0.7437121504570599,-0.5226889063840482,1.2590730610492322,-0.6539301439317338,-1.0284845639646847,2
-0.4458377837795909,-1.0968059167462068,0.835938792197236,-0.0675603280951927,-0.3113449685485618,-0.07609411967312926,-0.9736216989867051,3
1.8368078069421887,1.5463856711988593,2.3120177785154596,-0.09512910267264053,0.6559729293847242,-0.2685441232237542,1.410281061916421,2
0.005280192695110029,-0.772578079074234,-0.3371371817184112,-0.5314511053815494,-0.3131846693252617,0.10810139798484836,0.7556224754328094,2
0.8281369103712742,0.5928513360823016,1.236824118714815,0.29553710703281494,0.43955618596817186,0.11897412156714965,0.18540297212165088,2
1.6394034130614972,-0.03957295260312678,0.47574518287671,1.4660857111346877,1.2735013364658552,0.6403261460651822,-0.12259360601418218,2
1.2981714485555989,1.7616880385932896,2.2192509060069545,0.5985147370660139,-1.272856041065006,-2.1503575670885526,-0.9427503914842421,3
1.7000107845651309,-2.4889337501009394,-0.2290945767598229,-0.5582310324892757,-0.9133881395933721,0.3040020454070045,0.3782327550007362,0
-0.9753796789436913,-0.35243223402877977,-0.938372204523988,1.4091062513056658,0.8719512788839302,0.21169490509589906,0.09527601489273284,4
0.8625673344281781,0.9111968625238304,0.37092089081859114,-0.4369961934177357,1.7341898425431672,0.9597163022088797,-1.2055638634424994,3
0.523087084832784,-0.9065553714543497,0.07491035137238651,5.315335591800562,1.6333223571732431,0.051711454721242514,-1.3296486354801136,2
0.3376619967989033,-1.0012359914344535,1.2380261734963711,1.367274506101681,1.2411277977866169,0.5493526777243122,0.596416554999776,0
1.6159145674787423,0.6613884818153004,0.3165181879240774,0.8744986931892329,-0.22160893278881216,0.052637916730923696,0.02748405882876039,0
-0.8932039875876236,0.34852153925025536,0.2556009405974157,0.06475222776470951,-0.5429558667988109,-0.49198269767110175,-1.2583560508431242,4
-0.29763564187362307,0.8647181427537917,-1.4144167363990574,-0.22510113158302228,0.5163430412193987,0.607565431580533,0.623444558818263,4
1.6445075969040774,0.998435836548295,2.0753245584589837,1.1893504481486432,-1.2127606520436771,-0.5462133402775132,-1.1804726277960467,4
-0.1700146084722052,-1.7988350601796224,-0.356623751984908,-0.6895064886751574,-0.5032123419817672,-3.3715756220116138,0.8678032166019131,4
0.8893146986288821,1.1560094849204081,0.7376014696238957,-0.8793448433478042,-1.2973467875185363,0.25081060809315064,-0.6589705257359846,4
0.25983973108267366,0.5438074476985171,-0.6945768060916446,-0.4278835966518325,-1.5489451081601113,0.27523504188870124,-0.5201532889486936,2
-0.9786685142094939,-0.2714505889689544,-0.1781559133898999,0.7935666761256931,1.0439232808564516,0.7603928778226137,1.2958640435003936,2
-0.6677454822692869,-1.9562822313578374,-0.27920890234146967,0.3036605068282767,2.035204186832318,0.6473209422837966,0.6303961372098734,4
0.828670646344748,-1.5426148960042874,-0.7401715621150864,-0.20468256508351118,0.58438961864234,-0.5013043673612443,-0.15345024820575798,0
-0.5387340798715459,-0.5755921636829568,-0.8097778130910763,-0.1515230916270368,-0.3783590150086745,0.04679166247120283,-0.5501734822668122,3
0.3481439901015772,-1.1460478948347916,0.7326297668306865,-0.5261769301893641,1.9529902304931688,1.0112524900817303,-0.9218565470598474,3
0.9521382224439637,-0.2652075206870818,0.9775300579043855,1.8593751252247612,0.4702707356161902,-2.386469377562246,-0.5396984492247013,4
-1.8795389202570711,-0.5938170577249942,-1.7958207482243556,0.16160717532550786,-0.7570991979310273,0.2524428142838705,-0.6323106119844671,2
-1.6027876277717572,0.005913766383865439,0.13765660109887268,0.7502760189722882,2.0009135762658956,1.8943352395053943,0.8399377534854552,3
0.9344291539870413,-1.0279504377981217,0.06486407179205791,-0.4066554511377607,0.3438275655519434,-0.6590955526569665,0.3106974961779897,3
0.41185169667625615,-0.5918885396794694,-0.111952223568906,-0.695971358244659,-1.2816215986520996,0.5106991954944624,0.12567018742687763,0
-0.028121385519014417,0.894238777826972,-0.43524373952723966,2.062538124188432,0.8197575229781301,0.5400983938885947,-1.5018156256961728,2
-1.718161982416135,-0.7488058936245888,-1.1399793564559209,-0.970783175715394,-0.34115068328622866,0.3047024494352664,1.0668695745518204,4
1.6333127085580452,-0.03607499248309314,1.5296843909671238,1.6060118224280253,-0.3964403481498535,0.11292947479375592,1.3424180265528463,3
-0.47176720547794815,0.9789669174328757,-0.2837999094661557,-0.3796671545375446,1.2073587406622048,1.2084423517118612,0.6894557006174876,2
0.2857521974210322,1.1775958813008967,1.7262618726389223,-0.5588964715949175,1.0151234587466682,0.666208701326289,-0.8619830261202285,4
0.5306111293050907,0.8592681928031328,-0.8515722661875542,-0.656655983355531,-0.25076396849989124,0.8752447713755683,0.8321786655486035,0
-1.570453835172383,-0.9148138222873784,-0.8844406127674191,0.8923701355052549,-0.5478152335002882,0.682886932041212,1.0492075980751476,2
1.2696928676040644,-2.625700394876542,0.48417942053237656,-0.3130852458075834,0.03149669535222082,-2.6507233708518556,1.6191270225874512,3
1.5798122427793455,1.5000708339247297,1.2899061257635447,-0.39173442660752106,0.11866971622220542,-0.6191742854816374,0.7735146489207407,4
1.6930431313278818,-1.3517700432067583,0.20674411700638043,0.5286748251586971,-0.8474639071441966,-1.3467189262248402,0.2159523788851933,2
-0.13745435673391707,-0.004126297956720616,0.34049335724133123,3.067112144720269,0.5204564107680698,-0.2688377676366183,1.1415340393718254,0
-0.5938304042792757,1.5225494892596325,-1.0581305337429585,-0.3925966201116913,-1.706997316848199,0.9982678316910523,0.1912550329763204,2
-0.7073649072656236,0.16949741881482294,-1.1629605755059198,-0.9395950967729781,-0.7260451456056436,0.7570851573065649,0.2554559951974467,3
0.5349491005670007,-0.9789127894659035,-0.19258826668018514,2.5568857258127657,0.512837115526503,-0.9664861606985304,-0.7498136119794919,2
-1.4536422880555941,0.843149257020302,-1.984886156377677,-0.38079432726494444,0.7283784182562497,0.5221440716954547,1.0074617856439663,2
0.5010114340026905,0.29338901409277157,0.173659009640514,-1.0176759908332043,-1.5986012833359526,-3.0864538471676672,-0.15686758038721457,1
-1.5624938302999127,-0.4431458784813905,-0.24231904769757515,-0.013130623394921714,-0.37090430267657937,1.4783487815971121,-1.139423545379347,4
-1.0110546392628619,-1.3266271826368015,0.3788427990478575,0.057068688473963666,1.5063839799752026,0.9624815315466352,0.563996786372735,2
-1.1834568207952874,0.9949622582556302,-0.23961716037191158,0.25442335938336663,0.4935142740726693,-0.9262039746400487,-0.025543239808106927,4
0.8583943636887225,-1.2673709451761137,1.1181587070511394,0.1334438891811618,-0.2786119804070614,0.8155483342511423,1.3909726152406552,0
-0.7743363560494823,-1.3451782907849892,0.48605210119523184,-0.8600952741666965,1.1040064575470814,-0.7946686526410739,-0.10950026083664716,0
0.5003646045289726,1.7304682283751402,1.178314508676594,-0.5447311623951279,1.1795709681278286,-1.6781923717441758,0.23035561167055255,0
-1.5503623825277697,-1.2679786081622906,-1.342979867986396,0.017438139263350326,-0.10716038289439306,0.44954263800176,-0.10332345608197988,2
1.352465087887205,-0.9332782684464273,0.509328721386671,1.6211139037145494,-0.5934714977592265,-0.3571642603866457,-0.7923686787185261,0
1.1234354616863078,-0.1354856878970742,0.23981665984987477,-1.0126604709715976,-0.4393248315196741,0.25648574483781833,0.8629580603232478,0
-0.6626688284917179,-0.25428177323130874,0.045548972537759407,0.1469855348184607,-2.1063404361404334,0.8026097089522929,-1.236210432463893,4
-0.05025841747818819,-1.4065677854975354,-0.5265636772477797,1.0347717256014155,-0.4106187534867848,0.6898657283530186,-1.295689853983946,3
1.7320522641604048,-1.0739177872629602,1.0359211682969272,0.06764371669346321,0.17151503705422497,-0.5467086635145747,-0.44921590497794844,2
-1.3262569927578065,-0.31171403567110995,-0.5054118863060167,-0.5009353923507031,-0.6386748085049169,0.7613926756571529,0.6162974240363656,4
-1.6398041268485553,0.7916439411304858,-1.3067025481162302,0.03924204666265017,-0.9832490199665657,-0.14920093583635732,-0.5056492180508507,4
-1.7365473765125734,-0.12840627171966057,-1.101148003697883,-0.9204756141215745,1.4711109555921342,0.2751868153642535,-2.2550216030317016,4
-0.8423383822203426,0.312009632585878,-0.62529172388034,-0.695317387658642,0.19372729074756936,0.686271630497831,0.6859380766688148,2
-1.0773849630288792,0.23690117128793653,-1.8438136692519695,-0.28245955609684076,0.7710333483065926,1.4693290470448557,1.800980641487803,1
1.106700125296506,-0.2851545058237029,0.9959842987887199,-0.2063189210522166,-1.0374334528894376,0.7553199385428897,-0.1999802364028254,4
0.5795083464511743,-0.5763523669671637,0.3987499424232711,-0.670385607250482,1.3596352660422275,-0.9002566100679785,-0.8248851637425344,2
0.48602227731279174,-0.47178876732430824,0.48611266792036334,-0.14942222366808536,0.6199831746185143,-0.34984219477137685,0.5754060194941826,2
1.3713631117473404,-1.3467238026141117,1.0205514890850562,0.5669408963961385,0.8760450252680527,-0.6426422226773656,0.3215561980161794,4
-1.1672173008047582,-0.7897655798314651,-0.7266113394338036,-0.8869715155211386,0.672067262967835,-1.348871073072505,-0.39654129530388,2
1.2688946338069398,-0.2752600757405438,1.2529714810855452,-0.706796979043033,-1.3472711229635794,0.07183099418626328,-0.1858715928435931,1
-0.38204195043125866,0.2238741990943864,-0.017068680710080733,-1.242488781899303,0.7594970305437815,-0.06326511238342605,-0.022975108368061884,0
-0.2956319443741108,-0.4091443222228906,-0.2550165032368251,0.08997269339788612,1.3500656856163993,-2.1651366006834745,0.7989483115485835,4
-0.5428907621808774,1.057221203079022,1.0402578486789071,0.476604222749135,1.3424128079488444,0.16046290685107414,1.9585427657400838,0
0.32675985676020614,1.5503715295946991,0.9127554185856358,-0.8270567345574628,0.5860411095815047,-1.002606692257958,0.5040779829802077,3
-0.8846595646195238,2.6986509579901736,-0.17187330515543905,0.4920187345265591,1.0879864505307624,1.5917791999870903,-0.971639878707691,4
0.15231720787253458,1.2135131223324334,-0.19451315130884922,-0.7067238017984124,-1.306080301813739,0.7078205379408148,-0.5029531167062815,3
1.274986933182499,0.5937154789568527,0.991984683919911,0.8764271196856311,-0.32812863528616654,-0.6133829642616584,-0.11062868074591373,3
0.04550431556612478,0.7114919074995868,0.44680888337857333,-1.214142281917442,0.9737972742444347,-0.13755540585328438,-0.5537784193007553,4
-0.7563541853076132,0.16064499021305867,-0.03804451459861264,-1.0409281018765058,-0.5488728949852342,1.0942956261482826,-1.4869885815358344,4
-0.08567665832432207,1.171675880546005,1.1210743399973055,0.15555687229837384,0.9927552259027861,-0.7455417818586465,-0.2608269278825492,0
-2.517080914336952,0.546754463895502,-2.991043853910749,-0.06599350115914057,0.20648083027731473,-2.099846935062802,1.5563998975988889,3
0.5641275105923617,-1.2579506503851037,0.03660654262935553,0.7633287539708563,-1.6000855242589043,1.232688107946276,-1.3649529037002717,0
